"TABLE_NAME","COLUMN_NAME","CONSTRAINT_NAME","REFERENCED_TABLE_NAME","REFERENCED_COLUMN_NAME"
regentitycontacteleccom,regEntityContactID,rgnttyCntctlcCm_rgnttyCntct1,regentitycontact,regEntityContactID
regentitycontacteleccom,regEntityID,rgnttyCntctlcCm_rgnttyCntct1,regentitycontact,regEntityID
regentitycontacthours,regEntityContactID,rgnttyCntctHrs_rgnttyCntct1,regentitycontact,regEntityContactID
regentitycontacthours,regEntityID,rgnttyCntctHrs_rgnttyCntct1,regentitycontact,regEntityID
regentitycontactphone,regEntityContactID,rgnttyCntctPhn_rgnttyCntct1,regentitycontact,regEntityContactID
regentitycontactphone,regEntityID,rgnttyCntctPhn_rgnttyCntct1,regentitycontact,regEntityID
regentitydept,regEntityID,rgnttyDpt_rgntty1,regentity,regEntityID
regentitydeptaddress,regEntityDeptID,rgnttyDptddrss_rgnttyDpt1,regentitydept,regEntityDeptID
regentitydeptaddress,regEntityID,rgnttyDptddrss_rgnttyDpt1,regentitydept,regEntityID
regentitydeptcontact,regEntityContactID,rgnttyDptCntct_rgnttyCntct1,regentitycontact,regEntityContactID
regentitydeptcontact,regEntityDeptID,rgnttyDptCntct_rgnttyDpt1,regentitydept,regEntityDeptID
regentitydeptcontact,regEntityID,rgnttyDptCntct_rgntty1,regentity,regEntityID
regentitydepteleccom,regEntityDeptID,rgnttyDptlcCm_rgnttyDpt1,regentitydept,regEntityDeptID
regentitydepteleccom,regEntityID,rgnttyDptlcCm_rgnttyDpt1,regentitydept,regEntityID
regentitydepthours,regEntityDeptID,rgnttyDptHrs_rgnttyDpt1,regentitydept,regEntityDeptID
regentitydepthours,regEntityID,rgnttyDptHrs_rgnttyDpt1,regentitydept,regEntityID
regentitydeptphone,regEntityDeptID,rgnttyDptPhn_rgnttyDpt1,regentitydept,regEntityDeptID
regentitydeptphone,regEntityID,rgnttyDptPhn_rgnttyDpt1,regentitydept,regEntityID
regentityguardrail,cobSchedID,rgnttyGrdrl_cbSchdl1,cobschedule,cobSchedID
regentityguardrail,familyUnitScheduleID,rgnttyGrdrl_fmlyntSchdl1,familyunitschedule,familyUnitScheduleID
regentityguardrail,regEntityID,rgnttyGrdrl_rgntty1,regentity,regEntityID
regentityguardrail,serviceAreaID,rgnttyGrdrl_srvcr1,servicearea,serviceAreaID
regentityguardrailbenefit,regEntityGuardrailID,rgnttyGrdrlBnft_rgnttyGrdrl1,regentityguardrail,regEntityGuardrailID
regentityguardrailbenefit,regEntityID,rgnttyGrdrlBnft_rgntty1,regentity,regEntityID
regentityguardrailcoolingoff,regEntityGuardrailID,rgnttyGrdrlClngff_rgnttyGrdrl1,regentityguardrail,regEntityGuardrailID
regentityguardrailcoolingoff,regEntityID,rgnttyGrdrlClngff_rgntty1,regentity,regEntityID
regentityguardrailerisa,regEntityGuardrailID,rgnttyGrdrlrs_rgnttyGrdrl1,regentityguardrail,regEntityGuardrailID
regentityguardrailerisa,regEntityID,rgnttyGrdrlrs_rgnttyGrdrl1,regentityguardrail,regEntityID
regentityguardrailgovt,regEntityGuardrailID,rgnttyGrdrlGvt_rgnttyGrdrl1,regentityguardrail,regEntityGuardrailID
regentityguardrailgovt,regEntityID,rgnttyGrdrlGvt_rgntty1,regentity,regEntityID
regentityguardrailmetallic,regEntityGuardrailID,rgnttyGrdrlMtllc_rgnttyGrdrl1,regentityguardrail,regEntityGuardrailID
regentityguardrailmetallic,regEntityID,rgnttyGrdrlMtllc_rgntty1,regentity,regEntityID
regentityguardrailplan,regEntityGuardrailID,rgnttyGrdrlPln_rgnttyGrdrl1,regentityguardrail,regEntityGuardrailID
regentityguardrailplan,regEntityID,rgnttyGrdrlPln_rgntty1,regentity,regEntityID
regentityguardrailtaxonomyred,regEntityGuardrailID,rgnttyGrdrlTxnmyRd_rgnttyGrdrl1,regentityguardrail,regEntityGuardrailID
regentityguardrailtaxonomyred,regEntityID,rgnttyGrdrlTxnmyRd_rgntty1,regentity,regEntityID
regentitynote,regEntityID,rgnttyNt_rgntty1,regentity,regEntityID
regentnote,regEntID,rgntNt_rgnt1,regent,regEntID
relationshiplevelcode,relationshipScheduleID,rltnshpLvlCd_rltnshpSchdlLvl1,relationshipschedulelevel,relationshipScheduleID
relationshiplevelcode,relLevel,rltnshpLvlCd_rltnshpSchdlLvl1,relationshipschedulelevel,relLevel
relationshiplimitscheddetail,relationshipLimitSchedID,rltnshpLmtSchdDtl_rltnshpLmtSchd1,relationshiplimitsched,relationshipLimitSchedID
relationshiplimitschednote,relationshipLimitSchedID,rltnshpLmtSchdNt_rltnshpLmtSchd1,relationshiplimitsched,relationshipLimitSchedID
relationshipnote,relationshipScheduleID,rltnshpNt_rltnshpSchdl1,relationshipschedule,relationshipScheduleID
relationshipschedulelevel,relationshipScheduleID,rltnshpSchdlLvl_rltnshpSchdl1,relationshipschedule,relationshipScheduleID
remarkcodeaccounttype,remarkCodeScheduleID,rmrkCdccntTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeaccounttype,remarkCodeTriggerID,rmrkCdccntTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeadjudicationtype,remarkCodeScheduleID,rmrkCddjdctnTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeadjudicationtype,remarkCodeTriggerID,rmrkCddjdctnTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeauthdecisioncode,remarkCodeScheduleID,rmrkCdthDcsnCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeauthdecisioncode,remarkCodeTriggerID,rmrkCdthDcsnCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeauthprogramtype,remarkCodeScheduleID,rmrkCdthPrgrmTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeauthprogramtype,remarkCodeTriggerID,rmrkCdthPrgrmTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodebenefit,remarkCodeScheduleID,rmrkCdBnft_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodebenefit,remarkCodeTriggerID,rmrkCdBnft_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodebenefittype,remarkCodeScheduleID,rmrkCdBnftTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodebenefittype,remarkCodeTriggerID,rmrkCdBnftTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodebilltype,billTypeSetCatID,rmrkCdBllTyp_bllTypStCt1,billtypesetcat,billTypeSetCatID
remarkcodebilltype,remarkCodeScheduleID,rmrkCdBllTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodebilltype,remarkCodeTriggerID,rmrkCdBllTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeclaimeditcode,remarkCodeScheduleID,rmrkCdClmdtCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeclaimeditcode,remarkCodeTriggerID,rmrkCdClmdtCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeclinicaleditresponse,remarkCodeScheduleID,rmrkCdClncldtRspns_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeclinicaleditresponse,remarkCodeTriggerID,rmrkCdClncldtRspns_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodedeleg,remarkCodeScheduleID,rmrkCdDlg_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodedeleg,remarkCodeTriggerID,rmrkCdDlg_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodediag,diagnosisSetCatID,rmrkCdDg_dgnssStCt1,diagnosissetcat,diagnosisSetCatID
remarkcodediag,remarkCodeScheduleID,rmrkCdDg_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodediag,remarkCodeTriggerID,rmrkCdDg_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodedrc,remarkCodeScheduleID,rmrkCdDRC_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodedrc,remarkCodeTriggerID,rmrkCdDRC_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeexpense,remarkCodeScheduleID,rmrkCdxpns_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeexpense,remarkCodeTriggerID,rmrkCdxpns_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeextprimarycarrier,remarkCodeScheduleID,rmrkCdxtPrmryCrrr_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeextprimarycarrier,remarkCodeTriggerID,rmrkCdxtPrmryCrrr_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodegovtbenefittype,remarkCodeScheduleID,rmrkCdGvtBnftTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodegovtbenefittype,remarkCodeTriggerID,rmrkCdGvtBnftTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeinternaladjustrsncd,remarkCodeScheduleID,rmrkCdntrnldjstRsnCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeinternaladjustrsncd,remarkCodeTriggerID,rmrkCdntrnldjstRsnCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodelineofbusiness,lineOfBusinessID,rmrkCdLnfBsnss_lnfBsnss1,lineofbusiness,lineOfBusinessID
remarkcodelineofbusiness,remarkCodeScheduleID,rmrkCdLnfBsnss_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodelineofbusiness,remarkCodeTriggerID,rmrkCdLnfBsnss_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodemedpolicyrule,remarkCodeScheduleID,rmrkCdMdPlcyRl_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodemedpolicyrule,remarkCodeTriggerID,rmrkCdMdPlcyRl_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodemodifiercode,remarkCodeScheduleID,rmrkCdMdfrCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodemodifiercode,remarkCodeTriggerID,rmrkCdMdfrCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodemppr,remarkCodeScheduleID,rmrkCdMppr_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodemppr,remarkCodeTriggerID,rmrkCdMppr_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodempprrank,remarkCodeScheduleID,rmrkCdMpprRnk_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodempprrank,remarkCodeTriggerID,rmrkCdMpprRnk_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodenetwork,networkID,rmrkCdNtwrk_ntwrk1,network,networkID
remarkcodenetwork,remarkCodeScheduleID,rmrkCdNtwrk_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodenetwork,remarkCodeTriggerID,rmrkCdNtwrk_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeorc,remarkCodeScheduleID,rmrkCdRC_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeorc,remarkCodeTriggerID,rmrkCdRC_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodepos,placeOfServiceSetCatID,rmrkCdPs_plcfSrvcStCt1,placeofservicesetcat,placeOfServiceSetCatID
remarkcodepos,remarkCodeScheduleID,rmrkCdPs_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodepos,remarkCodeTriggerID,rmrkCdPs_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodepricingcomp,remarkCodeScheduleID,rmrkCdPrcngCmp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodepricingcomp,remarkCodeTriggerID,rmrkCdPrcngCmp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodepricingmethodtype,remarkCodeScheduleID,rmrkCdPrcngMthdTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodepricingmethodtype,remarkCodeTriggerID,rmrkCdPrcngMthdTyp_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeproc,procedureSetCatID,rmrkCdPrc_prcdrStCt1,proceduresetcat,procedureSetCatID
remarkcodeproc,remarkCodeScheduleID,rmrkCdPrc_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeproc,remarkCodeTriggerID,rmrkCdPrc_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeproceduresetcat,remarkCodeScheduleID,rmrkCdPrcdrStCt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeproceduresetcat,remarkCodeTriggerID,rmrkCdPrcdrStCt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeprovdesignation,remarkCodeScheduleID,rmrkCdPrvDsgntn_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeprovdesignation,remarkCodeTriggerID,rmrkCdPrvDsgntn_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcoderevenue,remarkCodeScheduleID,rmrkCdRvn_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcoderevenue,remarkCodeTriggerID,rmrkCdRvn_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcoderevenue,revenueSetCatID,rmrkCdRvn_rvnStCt1,revenuesetcat,revenueSetCatID
remarkcoderevenuearrangement,remarkCodeScheduleID,rmrkCdRvnrrngmnt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcoderevenuearrangement,remarkCodeTriggerID,rmrkCdRvnrrngmnt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcoderevenuesetcode,remarkCodeScheduleID,rmrkCdRvnStCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcoderevenuesetcode,remarkCodeTriggerID,rmrkCdRvnStCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeschedbrand,remarkCodeScheduleID,rmrkCdSchdBrnd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodeschedbrand,remarkCodeTriggerID,rmrkCdSchdBrnd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodeschedulenote,remarkCodeScheduleID,rmrkCdSchdlNt_rmrkCdSchdl1,remarkcodeschedule,remarkCodeScheduleID
remarkcodescheduleprov,provSpecialtySetCatID,rmrkCdSchdlPrv_prvSpcltyStCt1,provspecialtysetcat,provSpecialtySetCatID
remarkcodescheduleprov,remarkCodeScheduleID,rmrkCdSchdlPrv_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodescheduleprov,remarkCodeTriggerID,rmrkCdSchdlPrv_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodesitusstate,remarkCodeScheduleID,rmrkCdStsStt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodesitusstate,remarkCodeTriggerID,rmrkCdStsStt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodesurcharge,remarkCodeScheduleID,rmrkCdSrchrg_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodesurcharge,remarkCodeTriggerID,rmrkCdSrchrg_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodetierreason,remarkCodeScheduleID,rmrkCdTrRsn_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodetierreason,remarkCodeTriggerID,rmrkCdTrRsn_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodetimelyfiling,remarkCodeScheduleID,rmrkCdTmlyFlng_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodetimelyfiling,remarkCodeTriggerID,rmrkCdTmlyFlng_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodetrigger,remarkCode,rmrkCdTrggr_rmrkCd1,remarkcode,remarkCode
remarkcodetrigger,remarkCodeScheduleID,rmrkCdTrggr_rmrkCdSchdl1,remarkcodeschedule,remarkCodeScheduleID
remarkcodetriggerltrtemplate,postAdjudLetterTemplateID,rmrkCdTrggrLtrTmplt_pstdjdLttrTmplt1,postadjudlettertemplate,postAdjudLetterTemplateID
remarkcodetriggerltrtemplate,remarkCodeScheduleID,rmrkCdTrggrLtrTmplt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodetriggerltrtemplate,remarkCodeTriggerID,rmrkCdTrggrLtrTmplt_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodevendorrecommcode,remarkCodeTriggerID,rmrkCdVndrRcmmCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodevendorremarkcode,remarkCodeScheduleID,rmrkCdVndrRmrkCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeScheduleID
remarkcodevendorremarkcode,remarkCodeTriggerID,rmrkCdVndrRmrkCd_rmrkCdTrggr1,remarkcodetrigger,remarkCodeTriggerID
remarkcodevendorremarkcode,vendorRemarkCode,rmrkCdVndrRmrkCd_vndrRmrkCd1,vendorremarkcode,vendorRemarkCode
restrictionlockrsncodeauditdtl,restrictionLockReasonCode,rstrctnLckRsnCddtDtl_rstrctnLckRsnCd1,restrictionlockreasoncode,restrictionLockReasonCode
revenuebasefileuploaddetail,revenueBaseFileUploadHeaderID,rvnBsFlpldDtl_rvnBsFlpldHdr1,revenuebasefileuploadheader,revenueBaseFileUploadHeaderID
revenuecatrange,revenueCategory,rvnCtRng_rvnCtgry1,revenuecategory,revenueCategory
revenuesetcat,revenueSetID,rvnStCt_rvnSt1,revenueset,revenueSetID
revenuesetcatdetail,revenueSetCatID,rvnStCtDtl_rvnStCt1,revenuesetcat,revenueSetCatID
revenuesetcatdetail,revenueSetID,rvnStCtDtl_rvnStCt1,revenuesetcat,revenueSetID
revenuesetcatdetaildef,revenueSetCatDetailID,rvnStCtDtlDf_rvnStCtDtl1,revenuesetcatdetail,revenueSetCatDetailID
revenuesetcatdetaildef,revenueSetCatID,rvnStCtDtlDf_rvnStCtDtl1,revenuesetcatdetail,revenueSetCatID
revenuesetcatdetaildef,revenueSetID,rvnStCtDtlDf_rvnStCtDtl1,revenuesetcatdetail,revenueSetID
rhceditcodeassign,settingID,rhcdtCdssgn_gnrlClmSttngs1,generalclaimsettings,settingID
rhcroutingcodeassign,settingID,rhcRtngCdssgn_gnrlClmSttngs1,generalclaimsettings,settingID
riskconfigurationnote,riskConfigurationVersionID,rskCnfgrtnNt_rskCnfgrtn1,riskconfiguration,riskConfigurationVersionID
riskconfigurationpayee,riskConfigurationVersionID,rskCnfgrtnPy_rskCnfgrtn1,riskconfiguration,riskConfigurationVersionID
riskconfigurationpayeedtl,riskConfigurationPayeeID,rskCnfgrtnPyDtl_rskCnfgrtnPy1,riskconfigurationpayee,riskConfigurationPayeeID
riskconfigurationpayeeprov,riskConfigurationPayeeID,rskCnfgrtnPyPrv_rskCnfgrtnPy1,riskconfigurationpayee,riskConfigurationPayeeID
riskconfigurationpayeeprovcont,riskConfigurationPayeeProvID,rskCnfgrtnPyPrvCnt_rskCnfgrtnPyPrv1,riskconfigurationpayeeprov,riskConfigurationPayeeProvID
riskconfigurationpayeesysadj,riskConfigurationPayeeID,rskCnfgrtnPySysdj_rskCnfgrtnPy1,riskconfigurationpayee,riskConfigurationPayeeID
riskconfigurationpayeesysadjmg,riskConfigurationPayeeSysAdjID,rskCnfgrtnPySysdjMG_rskCnfgrtnPySysdj1,riskconfigurationpayeesysadj,riskConfigurationPayeeSysAdjID
riskconfigurationpayeesysadjpn,riskConfigurationPayeeSysAdjID,rskCnfgrtnPySysdjPn_rskCnfgrtnPySysdj1,riskconfigurationpayeesysadj,riskConfigurationPayeeSysAdjID
riskprofileriskpool,riskProfile,rskPrflRskPl_rskPrfl1,riskprofile,riskProfile
riskvalidationclaimlinescen,riskValidationClaimScenID,rskVldtnClmLnScn_rskVldtnClmScn1,riskvalidationclaimscen,riskValidationClaimScenID
riskvalidationscenoutcome,riskValidationAreaScenID,rskVldtnScntcm_rskVldtnrScn1,riskvalidationareascen,riskValidationAreaScenID
riskvalidationscenoutcome,riskValidationClaimLineScenID,rskVldtnScntcm_rskVldtnClmLnScn1,riskvalidationclaimlinescen,riskValidationClaimLineScenID
riskvalidationscenoutcomeassgn,riskValidationClaimLineScenID,rskVldtnScntcmssgn_rskVldtnClmLnScn1,riskvalidationclaimlinescen,riskValidationClaimLineScenID
riskvalidationscenoutcomeassgn,riskValidationScenOutcomeID,rskVldtnScntcmssgn_rskVldtnScntcm1,riskvalidationscenoutcome,riskValidationScenOutcomeID
riskvalidationutildetlineerror,riskValidationUtilityDetailID,rskVldtntlDtLnrrr_rskVldtntltyDtl1,riskvalidationutilitydetail,riskValidationUtilityDetailID
riskvalidationutildetlineerror,riskValidationUtilityDetailLineID,rskVldtntlDtLnrrr_rskVldtntltyDtLn1,riskvalidationutilitydetline,riskValidationUtilityDetailLineID
riskvalidationutildetlineerror,riskValidationUtilityHeaderID,rskVldtntlDtLnrrr_rskVldtntltyHdr1,riskvalidationutilityheader,riskValidationUtilityHeaderID
riskvalidationutilitydetail,riskValidationAreaScenID,rskVldtntltyDtl_rskVldtnrScn1,riskvalidationareascen,riskValidationAreaScenID
riskvalidationutilitydetail,riskValidationClaimScenID,rskVldtntltyDtl_rskVldtnClmScn1,riskvalidationclaimscen,riskValidationClaimScenID
riskvalidationutilitydetail,riskValidationUtilityHeaderID,rskVldtntltyDtl_rskVldtntltyHdr1,riskvalidationutilityheader,riskValidationUtilityHeaderID
riskvalidationutilitydetline,riskValidationScenOutcomeID,rskVldtntltyDtLn_rskVldtnScntcm1,riskvalidationscenoutcome,riskValidationScenOutcomeID
riskvalidationutilitydetline,riskValidationUtilityDetailID,rskVldtntltyDtLn_rskVldtntltyDtl1,riskvalidationutilitydetail,riskValidationUtilityDetailID
rsncodecatsubcatassign,reasonCodeCategoryID,rsnCdCtSbctssgn_ntrnldjRsnCdCtgry1,internaladjrsncodecategory,reasonCodeCategoryID
rsncodecatsubcatassign,reasonCodeSubcategoryID,rsnCdCtSbctssgn_ntrnldjRsnCdSbctgry1,internaladjrsncodesubcategory,reasonCodeSubcategoryID
rule,ruleServiceName,rl_rlSrvc1,ruleservice,ruleServiceName
ruleassign,ruleID,rlssgn_rl1,rule,ruleID
ruleassign,ruleServiceName,rlssgn_rlSrvc1,ruleservice,ruleServiceName
ruleassign,ruleSetID,rlssgn_rlSt1,ruleset,ruleSetID
rulelog,ruleLogHeaderID,rlLg_rlLgHdr1,rulelogheader,ruleLogHeaderID
rulelog,ruleServiceName,rlLg_rlSrvc1,ruleservice,ruleServiceName
rulelogheader,ruleServiceName,rlLgHdr_rlSrvc1,ruleservice,ruleServiceName
rulelogheader,ruleSetID,rlLgHdr_rlSt1,ruleset,ruleSetID
rulereturn,ruleID,rlRtrn_rl1,rule,ruleID
ruleserviceproperty,ruleServiceName,rlSrvcPrprty_rlSrvc1,ruleservice,ruleServiceName
ruleservicesetting,ruleServiceName,rlSrvcSttng_rlSrvc1,ruleservice,ruleServiceName
ruleset,ruleServiceName,rlSt_rlSrvc1,ruleservice,ruleServiceName
rulesubservice,ruleServiceName,rlSbSrvc_rlSrvc1,ruleservice,ruleServiceName
rvufileuploadstaging,rvuFileUploadHeaderID,rvFlpldStgng_rvFlpldHdr1,rvufileuploadheader,rvuFileUploadHeaderID
rxplanxrefaccum,rxPlanXrefID,rxPlnXrfccm_rxPlnXrf1,rxplanxref,rxPlanXrefID
rxplanxrefcarrierlob,carrierLineOfBusinessID,rxPlnXrfCrrrLb_crrrLnfBsnss1,carrierlineofbusiness,carrierLineOfBusinessID
rxplanxrefcarrierlob,rxPlanXrefID,rxPlnXrfCrrrLb_rxPlnXrf1,rxplanxref,rxPlanXrefID
rxplanxrefriderplan,rxPlanXrefID,rxPlnXrfRdrPln_rxPlnXrf1,rxplanxref,rxPlanXrefID
rxplanxrefstate,rxPlanXrefID,rxPlnXrfStt_rxPlnXrf1,rxplanxref,rxPlanXrefID
rxpricingschedarrangement,rxPricingSchedVersionID,rxPrcngSchdrrngmnt_rxPrcngSchd1,rxpricingsched,rxPricingSchedVersionID
rxpricingschedarrangementmail,rxPricingSchedArrangementID,rxPrcngSchdrrngmntMl_rxPrcngSchdrrngmnt1,rxpricingschedarrangement,rxPricingSchedArrangementID
rxpricingschedarrangementmail,rxPricingSchedVersionID,rxPrcngSchdrrngmntMl_rxPrcngSchd1,rxpricingsched,rxPricingSchedVersionID
rxpricingschedarrangementrtl,rxPricingSchedArrangementID,rxPrcngSchdrrngmntRtl_rxPrcngSchdrrngmnt1,rxpricingschedarrangement,rxPricingSchedArrangementID
rxpricingschedarrangementrtl,rxPricingSchedVersionID,rxPrcngSchdrrngmntRtl_rxPrcngSchd1,rxpricingsched,rxPricingSchedVersionID
rxpricingschedassign,rxPricingSetID,rxPrcngSchdssgn_rxPrcngSt1,rxpricingset,rxPricingSetID
rxpricingschednote,rxPricingSchedVersionID,rxPrcngSchdNt_rxPrcngSchd1,rxpricingsched,rxPricingSchedVersionID
rxpricingschedrxnetwork,rxPricingSchedVersionID,rxPrcngSchdRxNtwrk_rxPrcngSchd1,rxpricingsched,rxPricingSchedVersionID
rxpricingschedspecialty,rxPricingSchedVersionID,rxPrcngSchdSpclty_rxPrcngSchd1,rxpricingsched,rxPricingSchedVersionID
rxpricingsetnote,rxPricingSetID,rxPrcngStNt_rxPrcngSt1,rxpricingset,rxPricingSetID
salesofficeexternalid,salesOfficeID,slsffcxtrnlD_slsffc1,salesoffice,salesOfficeID
salesofficenote,salesOfficeID,slsffcNt_slsffc1,salesoffice,salesOfficeID
servattribsched,servicePlanID,srvttrbSchd_srvcPln1,serviceplan,servicePlanID
servcompnote,servCompVersionID,srvCmpNt_srvCmp1,servcomp,servCompVersionID
servcompserv,servCompVersionID,srvCmpSrv_srvCmp1,servcomp,servCompVersionID
servcompservdetail,servCompServID,srvCmpSrvDtl_srvCmpSrv1,servcompserv,servCompServID
servcompservdetail,servCompVersionID,srvCmpSrvDtl_srvCmpSrv1,servcompserv,servCompVersionID
servcompservdetailage,servCompServDetailID,srvCmpSrvDtlg_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailage,servCompServID,srvCmpSrvDtlg_srvCmpSrvDtl1,servcompservdetail,servCompServID
servcompservdetailage,servCompVersionID,srvCmpSrvDtlg_srvCmpSrvDtl1,servcompservdetail,servCompVersionID
servcompservdetailbilltype,billTypeSetCatID,srvCmpSrvDtlBllTyp_bllTypStCt1,billtypesetcat,billTypeSetCatID
servcompservdetailbilltype,servCompServDetailID,srvCmpSrvDtlBllTyp_srvCmpSrvDtl1,servcompservdetail,servCompServDetailID
servcompservdetailbilltype,servCompServID,srvCmpSrvDtlBllTyp_srvCmpSrvDtl1,servcompservdetail,servCompServID
